ranking,waku,umaban,bamei,bamei_url,sexage,handicap,jockey,jockey_url,racetime,difference,popular,odds,furlong3,corner_rank,stable,trainer,trainer_url,weight,weight_change,race_id
5,5,5,ロードリライアブル,https://db.netkeiba.com/horse/2019103008,牡2,55.0,横山武,https://db.netkeiba.com/jockey/01170/,1:37.2,3,5,36.1,34.6,1-1,栗東,清水久,https://db.netkeiba.com/trainer/01110/,474,-2,202105040111
6,4,4,ガトーフレーズ,https://db.netkeiba.com/horse/2019100783,牝2,54.0,Ｍデム,https://db.netkeiba.com/jockey/05212/,1:37.5,1.1/2,6,46.8,33.8,7-7,美浦,清水英,https://db.netkeiba.com/trainer/01080/,430,+2,202105040111
7,2,2,ケッツァー,https://db.netkeiba.com/horse/2019102988,牡2,55.0,柴田大,https://db.netkeiba.com/jockey/01009/,1:37.7,1.1/2,7,75.8,34.5,3-4,美浦,高橋祥,https://db.netkeiba.com/trainer/00359/,478,+4,202105040111
1,8,13,レガトゥス,https://db.netkeiba.com/horse/2018104896,牡3,55.0,ルメー,https://db.netkeiba.com/jockey/05339/,1:21.9,,2,4.2,34.1,5-1,美浦,岩戸,https://db.netkeiba.com/trainer/01051/,556,+8,202105040112
2,6,9,タイキスウォード,https://db.netkeiba.com/horse/2017103437,牡4,57.0,Ｍデム,https://db.netkeiba.com/jockey/05212/,1:22.1,1.1/4,6,12.2,33.9,5-5,美浦,高橋祥,https://db.netkeiba.com/trainer/00359/,476,+10,202105040112
3,2,2,バルトリ,https://db.netkeiba.com/horse/2017106612,牝4,55.0,横山武,https://db.netkeiba.com/jockey/01170/,1:22.3,1.1/2,1,2.9,34.3,1-2,美浦,藤沢和,https://db.netkeiba.com/trainer/00386/,466,+10,202105040112
4,5,7,ディーバサンライズ,https://db.netkeiba.com/horse/2018105875,牝3,53.0,三浦,https://db.netkeiba.com/jockey/01122/,1:22.3,アタマ,7,13.8,33.9,5-8,栗東,小林,https://db.netkeiba.com/trainer/01185/,476,+2,202105040112
5,8,12,オメガドーヴィル,https://db.netkeiba.com/horse/2016104967,牝5,55.0,武藤,https://db.netkeiba.com/jockey/01169/,1:22.4,クビ,13,169.1,33.7,13-11,美浦,高柳瑞,https://db.netkeiba.com/trainer/01118/,410,-10,202105040112
6,7,10,ペイシャフェスタ,https://db.netkeiba.com/horse/2018103003,牝3,53.0,武士沢,https://db.netkeiba.com/jockey/01029/,1:22.4,クビ,4,8.3,34.0,9-8,美浦,高橋裕,https://db.netkeiba.com/trainer/00412/,478,+6,202105040112
7,6,8,カフェサンドリヨン,https://db.netkeiba.com/horse/2017102675,牝4,55.0,戸崎圭,https://db.netkeiba.com/jockey/05386/,1:22.4,アタマ,5,8.4,34.2,5-5,美浦,古賀慎,https://db.netkeiba.com/trainer/01079/,496,-10,202105040112
8,5,6,ソスピタ,https://db.netkeiba.com/horse/2017103423,牝4,55.0,柴田大,https://db.netkeiba.com/jockey/01009/,1:22.5,クビ,10,34.0,34.5,2-2,美浦,畠山,https://db.netkeiba.com/trainer/01048/,450,+8,202105040112
9,3,3,ムーンライト,https://db.netkeiba.com/horse/2017105993,牝4,55.0,福永,https://db.netkeiba.com/jockey/01014/,1:22.7,1.1/4,3,6.9,34.5,2-5,栗東,清水久,https://db.netkeiba.com/trainer/01110/,474,+6,202105040112
10,4,5,セイウンパワフル,https://db.netkeiba.com/horse/2017103722,牡4,57.0,大野,https://db.netkeiba.com/jockey/01096/,1:22.7,クビ,8,19.9,34.3,9-8,美浦,斎藤誠,https://db.netkeiba.com/trainer/01086/,472,+2,202105040112
11,4,4,マサノアッレーグラ,https://db.netkeiba.com/horse/2015101716,牝6,55.0,江田照,https://db.netkeiba.com/jockey/00689/,1:22.9,1,11,71.1,34.2,12-11,美浦,辻,https://db.netkeiba.com/trainer/01182/,512,-8,202105040112
12,1,1,トロシュナ,https://db.netkeiba.com/horse/2016104526,牝5,52.0,▲永野,https://db.netkeiba.com/jockey/01188/,1:23.3,2.1/2,9,27.7,34.7,9-11,美浦,大竹,https://db.netkeiba.com/trainer/01102/,454,-8,202105040112
13,7,11,スピードオブラブ,https://db.netkeiba.com/horse/2017109076,牝4,55.0,菅原明,https://db.netkeiba.com/jockey/01179/,1:23.9,3.1/2,12,122.2,35.9,2-2,美浦,中川,https://db.netkeiba.com/trainer/01081/,452,-2,202105040112
1,3,3,コンスタンティン,https://db.netkeiba.com/horse/2019101291,牝2,51.0,▲小沢,https://db.netkeiba.com/jockey/01185/,1:54.0,,10,50.1,37.6,1-1-2-2,栗東,石坂,https://db.netkeiba.com/trainer/01166/,456,-10,202109040101
2,7,8,タイセイドレフォン,https://db.netkeiba.com/horse/2019105308,牡2,55.0,和田竜,https://db.netkeiba.com/jockey/01018/,1:54.0,クビ,2,3.6,37.0,2-3-3-3,栗東,西村,https://db.netkeiba.com/trainer/01148/,482,0,202109040101
3,6,6,エアフォースワン,https://db.netkeiba.com/horse/2019103506,牡2,55.0,国分恭,https://db.netkeiba.com/jockey/01124/,1:54.7,4,4,6.4,38.7,11-11-1-1,栗東,大根田,https://db.netkeiba.com/trainer/01032/,458,0,202109040101
4,1,1,メイショウユズルハ,https://db.netkeiba.com/horse/2019104089,牡2,55.0,菱田,https://db.netkeiba.com/jockey/01144/,1:54.8,3/4,9,46.9,37.9,4-4-3-4,栗東,岡田,https://db.netkeiba.com/trainer/01066/,474,0,202109040101
5,5,5,ラブリュス,https://db.netkeiba.com/horse/2019100582,牡2,55.0,松若,https://db.netkeiba.com/jockey/01154/,1:56.3,9,5,10.0,38.9,9-9-9-7,栗東,寺島,https://db.netkeiba.com/trainer/01158/,494,-4,202109040101
6,8,10,リッキーヤスオカ,https://db.netkeiba.com/horse/2019101673,牡2,55.0,松山,https://db.netkeiba.com/jockey/01126/,1:57.4,7,3,5.4,40.3,4-4-6-5,栗東,小崎,https://db.netkeiba.com/trainer/01085/,508,+12,202109040101
7,7,9,ナオミニデレデレヤ,https://db.netkeiba.com/horse/2019102874,牝2,54.0,浜中,https://db.netkeiba.com/jockey/01115/,1:57.7,2,1,3.1,40.4,7-8-6-6,栗東,杉山佳,https://db.netkeiba.com/trainer/01178/,448,0,202109040101
8,8,11,メジャーアドバンス,https://db.netkeiba.com/horse/2019105388,牡2,55.0,幸,https://db.netkeiba.com/jockey/00732/,1:59.0,8,6,15.1,41.6,7-6-6-9,栗東,斉藤崇,https://db.netkeiba.com/trainer/01151/,486,-2,202109040101
9,2,2,アナザーゲート,https://db.netkeiba.com/horse/2019106961,牡2,55.0,岩田望,https://db.netkeiba.com/jockey/01174/,1:59.4,2,7,36.1,41.9,6-6-10-10,栗東,千田,https://db.netkeiba.com/trainer/01120/,470,0,202109040101
10,6,7,マボンヌ,https://db.netkeiba.com/horse/2019106341,牝2,51.0,▲西谷凜,https://db.netkeiba.com/jockey/01189/,1:59.8,2.1/2,11,209.6,41.8,9-9-11-11,栗東,畑端,https://db.netkeiba.com/trainer/01188/,444,+10,202109040101
11,4,4,カズオルパダン,https://db.netkeiba.com/horse/2019106073,牡2,52.0,▲角田,https://db.netkeiba.com/jockey/01186/,2:00.3,3,8,43.1,43.2,2-2-3-7,栗東,茶木,https://db.netkeiba.com/trainer/01181/,490,-2,202109040101
1,1,1,ビーアイオラクル,https://db.netkeiba.com/horse/2019106691,牡2,55.0,岩田望,https://db.netkeiba.com/jockey/01174/,1:13.4,,2,2.7,37.3,1-1,栗東,牧田,https://db.netkeiba.com/trainer/01123/,482,+4,202109040102
2,2,2,ピンクダイヤ,https://db.netkeiba.com/horse/2019110090,牡2,55.0,川田,https://db.netkeiba.com/jockey/01088/,1:14.0,3.1/2,1,2.6,37.5,3-3,栗東,森,https://db.netkeiba.com/trainer/00427/,454,-2,202109040102
3,7,7,スズカワールド,https://db.netkeiba.com/horse/2019103831,牡2,55.0,幸,https://db.netkeiba.com/jockey/00732/,1:14.1,クビ,3,5.3,37.8,2-2,栗東,大橋,https://db.netkeiba.com/trainer/01065/,502,+12,202109040102
4,3,3,ブランクペイジ,https://db.netkeiba.com/horse/2019101901,牝2,54.0,藤岡佑,https://db.netkeiba.com/jockey/01093/,1:14.6,3,6,42.1,37.8,3-4,栗東,角田,https://db.netkeiba.com/trainer/01121/,408,+6,202109040102
5,4,4,ジューンクラマ,https://db.netkeiba.com/horse/2019106367,牡2,55.0,古川吉,https://db.netkeiba.com/jockey/01015/,1:15.3,4,8,157.7,38.4,7-5,栗東,武英,https://db.netkeiba.com/trainer/01161/,494,-24,202109040102
6,5,5,ゴッドレイジング,https://db.netkeiba.com/horse/2019103279,牝2,51.0,▲小沢,https://db.netkeiba.com/jockey/01185/,1:15.7,2.1/2,9,161.7,38.6,5-7,栗東,小崎,https://db.netkeiba.com/trainer/01085/,478,-2,202109040102
7,6,6,クリノハニー,https://db.netkeiba.com/horse/2019102171,牝2,51.0,▲西谷凜,https://db.netkeiba.com/jockey/01189/,1:17.3,10,7,121.3,40.4,5-5,栗東,渡辺,https://db.netkeiba.com/trainer/01155/,432,-10,202109040102
1,3,3,ジャスティンロック,https://db.netkeiba.com/horse/2019103662,牡2,55.0,松山,https://db.netkeiba.com/jockey/01126/,1:48.2,,1,1.9,33.8,5-2,栗東,吉岡,https://db.netkeiba.com/trainer/01176/,490,+8,202109040103
2,2,2,サトノアヴァロン,https://db.netkeiba.com/horse/2019105200,牡2,55.0,川田,https://db.netkeiba.com/jockey/01088/,1:48.3,3/4,2,2.2,33.8,3-4,栗東,須貝,https://db.netkeiba.com/trainer/01105/,456,0,202109040103
3,1,1,タイセイディバイン,https://db.netkeiba.com/horse/2019101642,牡2,55.0,松若,https://db.netkeiba.com/jockey/01154/,1:48.6,1.3/4,3,9.4,34.0,7-4,栗東,高野,https://db.netkeiba.com/trainer/01117/,520,+10,202109040103
4,5,5,アレマーナ,https://db.netkeiba.com/horse/2019105391,牝2,54.0,岩田望,https://db.netkeiba.com/jockey/01174/,1:49.0,2.1/2,4,17.3,34.6,2-2,栗東,松下,https://db.netkeiba.com/trainer/01149/,470,+10,202109040103
5,7,7,カバロプレト,https://db.netkeiba.com/horse/2019106856,牡2,55.0,秋山真,https://db.netkeiba.com/jockey/01019/,1:49.3,2,6,70.6,34.4,5-7,栗東,坂口,https://db.netkeiba.com/trainer/01170/,420,-2,202109040103
6,4,4,エンバース,https://db.netkeiba.com/horse/2019106318,牡2,52.0,▲角田,https://db.netkeiba.com/jockey/01186/,1:49.3,ハナ,7,174.1,35.0,1-1,栗東,高橋亮,https://db.netkeiba.com/trainer/01136/,472,0,202109040103
7,6,6,ソーマレイオウ,https://db.netkeiba.com/horse/2019101853,牡2,55.0,岩田康,https://db.netkeiba.com/jockey/05203/,1:49.7,2.1/2,5,23.4,35.1,3-4,栗東,加用,https://db.netkeiba.com/trainer/00425/,502,+20,202109040103
1,5,5,シダー,https://db.netkeiba.com/horse/2019100177,牝2,54.0,藤岡康,https://db.netkeiba.com/jockey/01116/,1:27.3,,2,3.9,37.5,2-2,栗東,本田,https://db.netkeiba.com/trainer/01099/,482,0,202109040104
2,7,7,サンライズスコール,https://db.netkeiba.com/horse/2019101621,牡2,55.0,酒井,https://db.netkeiba.com/jockey/01034/,1:27.8,3,4,5.6,37.5,5-4,栗東,石坂,https://db.netkeiba.com/trainer/01166/,444,0,202109040104
3,4,4,メイショウホマレ,https://db.netkeiba.com/horse/2019103401,牝2,54.0,幸,https://db.netkeiba.com/jockey/00732/,1:28.0,1.1/4,3,4.3,38.0,3-3,栗東,松永昌,https://db.netkeiba.com/trainer/01083/,454,0,202109040104
4,2,2,ユーフェイス,https://db.netkeiba.com/horse/2019101472,牡2,55.0,松山,https://db.netkeiba.com/jockey/01126/,1:28.3,1.3/4,5,9.0,38.6,1-1,栗東,鈴木孝,https://db.netkeiba.com/trainer/01111/,478,0,202109040104
5,6,6,クチャモザクワジャ,https://db.netkeiba.com/horse/2019100130,牡2,55.0,岩田望,https://db.netkeiba.com/jockey/01174/,1:29.1,5,1,3.8,38.6,7-6,栗東,奥村豊,https://db.netkeiba.com/trainer/01146/,492,0,202109040104
6,8,9,シシャモ,https://db.netkeiba.com/horse/2019100298,牝2,54.0,川島,https://db.netkeiba.com/jockey/01062/,1:29.6,3.1/2,7,26.3,38.4,8-8,栗東,荒川,https://db.netkeiba.com/trainer/01095/,444,0,202109040104
7,7,8,ポジティブガール,https://db.netkeiba.com/horse/2019102229,牝2,54.0,松若,https://db.netkeiba.com/jockey/01154/,1:30.5,5,8,33.4,38.6,9-9,栗東,小林,https://db.netkeiba.com/trainer/01185/,480,0,202109040104
8,3,3,パープルテイオー,https://db.netkeiba.com/horse/2019103105,牡2,55.0,城戸,https://db.netkeiba.com/jockey/01147/,1:30.5,クビ,6,22.4,40.4,4-4,栗東,畑端,https://db.netkeiba.com/trainer/01188/,452,0,202109040104
9,1,1,ポスキアーヴォ,https://db.netkeiba.com/horse/2019101398,牝2,54.0,和田竜,https://db.netkeiba.com/jockey/01018/,1:32.3,大,9,37.8,41.9,5-7,栗東,高橋康,https://db.netkeiba.com/trainer/01135/,424,0,202109040104
10,8,10,シェフカワカミ,https://db.netkeiba.com/horse/2019100974,牝2,51.0,▲小沢,https://db.netkeiba.com/jockey/01185/,1:34.2,大,10,72.8,41.3,10-10,栗東,池添兼,https://db.netkeiba.com/trainer/01021/,424,0,202109040104
1,5,5,アートハウス,https://db.netkeiba.com/horse/2019104074,牝2,54.0,川田,https://db.netkeiba.com/jockey/01088/,2:02.8,,3,4.3,33.9,2-2-2-2,栗東,中内田,https://db.netkeiba.com/trainer/01137/,470,0,202109040105
2,8,11,ショウナンアデイブ,https://db.netkeiba.com/horse/2019105239,牡2,55.0,浜中,https://db.netkeiba.com/jockey/01115/,2:03.3,3,1,2.3,33.9,11-11-10-3,栗東,高野,https://db.netkeiba.com/trainer/01117/,484,0,202109040105
3,3,3,シャンバラ,https://db.netkeiba.com/horse/2019100615,牡2,55.0,松若,https://db.netkeiba.com/jockey/01154/,2:03.3,クビ,5,26.5,34.5,1-1-1-1,栗東,橋口,https://db.netkeiba.com/trainer/01154/,490,0,202109040105
4,1,1,ハナマウイ,https://db.netkeiba.com/horse/2019101941,牡2,55.0,岩田康,https://db.netkeiba.com/jockey/05203/,2:04.0,4,6,35.2,34.6,8-6-7-8,栗東,上村,https://db.netkeiba.com/trainer/01168/,450,0,202109040105
5,6,8,ヴィンテージボンド,https://db.netkeiba.com/horse/2019105095,牡2,55.0,松山,https://db.netkeiba.com/jockey/01126/,2:04.1,クビ,2,2.9,34.8,5-5-5-6,栗東,西園,https://db.netkeiba.com/trainer/01028/,474,0,202109040105
6,6,7,ボルドグフーシュ,https://db.netkeiba.com/horse/2019104909,牡2,52.0,▲小沢,https://db.netkeiba.com/jockey/01185/,2:04.1,1/2,11,99.8,34.5,10-10-10-11,栗東,宮本,https://db.netkeiba.com/trainer/01073/,496,0,202109040105
7,7,9,ラエール,https://db.netkeiba.com/horse/2019106851,牝2,54.0,岩田望,https://db.netkeiba.com/jockey/01174/,2:04.2,1/2,9,75.1,34.8,7-6-7-8,栗東,平田,https://db.netkeiba.com/trainer/01082/,414,0,202109040105
8,7,10,レッドファーロ,https://db.netkeiba.com/horse/2019104983,牡2,55.0,藤岡佑,https://db.netkeiba.com/jockey/01093/,2:04.4,1.1/4,8,66.5,34.8,12-12-10-11,栗東,松永幹,https://db.netkeiba.com/trainer/01092/,510,0,202109040105
9,2,2,スピリトーゾ,https://db.netkeiba.com/horse/2019106014,牡2,55.0,幸,https://db.netkeiba.com/jockey/00732/,2:04.4,クビ,7,46.1,35.3,3-3-3-3,栗東,岡田,https://db.netkeiba.com/trainer/01066/,476,0,202109040105
10,4,4,スプレンダーシチー,https://db.netkeiba.com/horse/2019106398,セ2,55.0,藤懸,https://db.netkeiba.com/jockey/01138/,2:05.0,3.1/2,12,167.6,35.8,5-6-5-6,栗東,高橋忠,https://db.netkeiba.com/trainer/01129/,452,0,202109040105
11,5,6,タガノバルコス,https://db.netkeiba.com/horse/2019100549,牡2,55.0,藤岡康,https://db.netkeiba.com/jockey/01116/,2:05.0,クビ,4,19.4,35.9,3-3-3-3,栗東,鮫島,https://db.netkeiba.com/trainer/01046/,484,0,202109040105
12,8,12,ヨシノエスポワール,https://db.netkeiba.com/horse/2019103569,牡2,55.0,川須,https://db.netkeiba.com/jockey/01128/,2:05.2,1.1/4,10,93.9,35.7,8-9-7-8,栗東,中尾,https://db.netkeiba.com/trainer/01069/,484,0,202109040105
1,2,2,ジャスパーグレイト,https://db.netkeiba.com/horse/2019110088,牡2,55.0,岩田望,https://db.netkeiba.com/jockey/01174/,1:54.7,,3,7.0,38.1,1-1-1-1,栗東,森,https://db.netkeiba.com/trainer/00427/,444,0,202109040106
2,3,3,ファンウワーズ,https://db.netkeiba.com/horse/2019104170,牡2,55.0,幸,https://db.netkeiba.com/jockey/00732/,1:56.3,10,4,15.8,37.7,10-10-9-8,栗東,岡田,https://db.netkeiba.com/trainer/01066/,490,0,202109040106
3,5,5,モロキニムーン,https://db.netkeiba.com/horse/2019105438,牡2,55.0,松山,https://db.netkeiba.com/jockey/01126/,1:56.4,1/2,2,4.3,38.4,6-6-7-4,栗東,須貝,https://db.netkeiba.com/trainer/01105/,494,0,202109040106
4,7,8,サヨノトレイダー,https://db.netkeiba.com/horse/2019104515,牝2,51.0,▲小沢,https://db.netkeiba.com/jockey/01185/,1:56.6,1.1/4,8,52.3,38.7,6-7-7-4,栗東,松永昌,https://db.netkeiba.com/trainer/01083/,450,0,202109040106
5,7,7,チャリタブルソート,https://db.netkeiba.com/horse/2019110010,牡2,55.0,川田,https://db.netkeiba.com/jockey/01088/,1:56.6,クビ,1,1.5,39.4,3-3-3-2,栗東,中内田,https://db.netkeiba.com/trainer/01137/,530,0,202109040106
6,1,1,バンクロール,https://db.netkeiba.com/horse/2019106499,牡2,55.0,田中健,https://db.netkeiba.com/jockey/01114/,1:56.8,1.1/4,7,37.6,39.3,3-3-4-6,栗東,田中克,https://db.netkeiba.com/trainer/01180/,466,0,202109040106
7,8,9,ゲオルギウス,https://db.netkeiba.com/horse/2019102642,牡2,55.0,藤井勘,https://db.netkeiba.com/jockey/05525/,1:58.0,7,5,17.2,40.2,8-8-6-6,栗東,羽月,https://db.netkeiba.com/trainer/01091/,456,0,202109040106
8,8,10,フェリスヴィエント,https://db.netkeiba.com/horse/2019109014,牡2,55.0,国分恭,https://db.netkeiba.com/jockey/01124/,1:58.3,1.1/2,10,166.0,41.4,2-2-2-2,栗東,茶木,https://db.netkeiba.com/trainer/01181/,504,0,202109040106
9,6,6,ジョーコモド,https://db.netkeiba.com/horse/2019101999,牡2,55.0,和田竜,https://db.netkeiba.com/jockey/01018/,1:58.8,3,6,37.5,40.1,9-9-9-10,栗東,中竹,https://db.netkeiba.com/trainer/01039/,484,0,202109040106
10,4,4,メイショウウインダ,https://db.netkeiba.com/horse/2019103290,牡2,55.0,国分優,https://db.netkeiba.com/jockey/01125/,2:00.8,大,9,76.5,42.9,3-5-5-8,栗東,南井,https://db.netkeiba.com/trainer/01049/,512,0,202109040106
1,8,16,シゲルホサヤク,https://db.netkeiba.com/horse/2018103362,牡3,55.0,高倉,https://db.netkeiba.com/jockey/01130/,1:24.7,,4,7.9,37.2,4-4,栗東,服部,https://db.netkeiba.com/trainer/01040/,466,+6,202109040107
2,2,4,ワンダーイチョウ,https://db.netkeiba.com/horse/2018103160,牡3,55.0,長岡,https://db.netkeiba.com/jockey/01142/,1:24.9,1.1/4,3,5.9,37.4,4-4,栗東,杉山晴,https://db.netkeiba.com/trainer/01157/,488,-8,202109040107
3,4,8,トーホウラデン,https://db.netkeiba.com/horse/2017100593,牡4,57.0,岩田康,https://db.netkeiba.com/jockey/05203/,1:24.9,1/2,5,10.8,36.4,16-16,栗東,高橋亮,https://db.netkeiba.com/trainer/01136/,500,+2,202109040107
4,7,13,スカーレットジンク,https://db.netkeiba.com/horse/2018104333,牡3,55.0,浜中,https://db.netkeiba.com/jockey/01115/,1:25.0,クビ,6,17.3,37.2,8-8,栗東,宮,https://db.netkeiba.com/trainer/01018/,456,0,202109040107
5,5,9,ビクトリアバローズ,https://db.netkeiba.com/horse/2018105289,牝3,50.0,▲角田,https://db.netkeiba.com/jockey/01186/,1:25.0,アタマ,7,18.6,37.7,2-2,栗東,中内田,https://db.netkeiba.com/trainer/01137/,452,+4,202109040107
6,3,6,オーマイオーマイ,https://db.netkeiba.com/horse/2017104884,牡4,57.0,池添,https://db.netkeiba.com/jockey/01032/,1:25.1,1/2,11,62.2,36.8,15-12,栗東,小崎,https://db.netkeiba.com/trainer/01085/,482,+14,202109040107
7,1,2,ウインアキレウス,https://db.netkeiba.com/horse/2018101616,牡3,55.0,松山,https://db.netkeiba.com/jockey/01126/,1:25.1,クビ,1,3.4,37.6,4-4,栗東,加用,https://db.netkeiba.com/trainer/00425/,484,+2,202109040107
8,2,3,タケルジャック,https://db.netkeiba.com/horse/2018100719,牡3,55.0,和田竜,https://db.netkeiba.com/jockey/01018/,1:25.2,アタマ,9,24.4,37.4,8-8,栗東,清水久,https://db.netkeiba.com/trainer/01110/,470,+4,202109040107
9,5,10,ミスズメジャー,https://db.netkeiba.com/horse/2018106380,牡3,55.0,藤岡康,https://db.netkeiba.com/jockey/01116/,1:25.4,1.1/2,10,30.4,37.5,8-10,栗東,上村,https://db.netkeiba.com/trainer/01168/,462,+2,202109040107
10,3,5,ニホンピログルーヴ,https://db.netkeiba.com/horse/2017103888,牡4,54.0,▲小沢,https://db.netkeiba.com/jockey/01185/,1:25.7,2,14,179.0,38.0,4-7,栗東,大橋,https://db.netkeiba.com/trainer/01065/,496,+2,202109040107
11,6,11,クレアーレ,https://db.netkeiba.com/horse/2017103841,牡4,57.0,古川吉,https://db.netkeiba.com/jockey/01015/,1:25.7,アタマ,13,72.9,37.5,12-12,栗東,高橋康,https://db.netkeiba.com/trainer/01135/,466,+12,202109040107
12,8,15,キャプテンドレイク,https://db.netkeiba.com/horse/2017104852,牡4,57.0,松若,https://db.netkeiba.com/jockey/01154/,1:26.0,1.1/2,12,65.1,38.6,2-3,栗東,今野,https://db.netkeiba.com/trainer/01128/,482,+6,202109040107
13,7,14,サステナブル,https://db.netkeiba.com/horse/2018101768,牡3,55.0,幸,https://db.netkeiba.com/jockey/00732/,1:26.2,1.1/4,2,3.5,38.0,12-12,栗東,長谷川,https://db.netkeiba.com/trainer/01173/,516,+8,202109040107
14,6,12,ヴァンタブラック,https://db.netkeiba.com/horse/2017105527,牡4,57.0,岩田望,https://db.netkeiba.com/jockey/01174/,1:27.0,5,8,20.3,39.0,11-10,栗東,須貝,https://db.netkeiba.com/trainer/01105/,538,+6,202109040107
15,1,1,アイファーベア,https://db.netkeiba.com/horse/2018100107,牡3,55.0,田中健,https://db.netkeiba.com/jockey/01114/,1:27.0,ハナ,16,279.4,38.9,12-12,栗東,服部,https://db.netkeiba.com/trainer/01040/,446,-10,202109040107
16,4,7,スターオブスパーダ,https://db.netkeiba.com/horse/2018103170,牡3,55.0,城戸,https://db.netkeiba.com/jockey/01147/,1:27.0,クビ,15,210.8,39.8,1-1,栗東,荒川,https://db.netkeiba.com/trainer/01095/,422,0,202109040107
