race_id,umaban,bamei,ranking_pre,racetime_pre
202103020405,2.0,テイエムカチドキ,7,182.2538299560547
202103020405,4.0,イワネコゴシキ,3,181.62921142578125
202103020406,8.0,リノユニヴァース,7,157.98892211914062
202103020406,6.0,カフェキング,6,157.98770141601562
202103020406,3.0,ダノンマヴロス,4,157.93211364746094
202103020406,10.0,スパニッシュアート,13,158.4857635498047
202103020406,4.0,テーオーシリウス,5,157.9512939453125
202103020406,5.0,メイショウカムロ,8,158.02928161621094
202103020406,2.0,ハーツシンフォニー,2,157.9013214111328
202103020406,13.0,ベストユエンモン,3,157.9110870361328
202103020406,12.0,ナスノコウラン,9,158.04469299316406
202103020406,7.0,カッティングロック,11,158.35704040527344
202103020406,11.0,ノームストリーム,1,157.88453674316406
202103020406,1.0,エバーマノ,12,158.47418212890625
202103020406,9.0,スノーレイズ,10,158.30018615722656
202103020407,7.0,エレガンテレイナ,6,69.94251251220703
202103020407,2.0,シゲルカチョウ,12,70.37726593017578
202103020407,5.0,ダブルスナッチ,14,70.51289367675781
202103020407,1.0,ルージュグラース,16,70.75358581542969
202103020407,4.0,クイーンカピオラニ,7,69.97144317626953
202103020407,10.0,イザラ,5,69.93531799316406
202103020407,6.0,タツリュウオー,9,70.1976318359375
202103020407,13.0,ミエリ,15,70.58894348144531
202103020407,3.0,スターライトキス,1,69.35845184326172
202103020407,15.0,スーパーノーマル,2,69.39799499511719
202103020407,9.0,テリオスヒメ,4,69.85750579833984
202103020407,14.0,コスモサンレミ,10,70.26319885253906
202103020407,12.0,ホーキーポーキー,8,70.18907165527344
202103020407,16.0,レッジャードロ,13,70.37775421142578
202103020407,11.0,ハクサンタマテバコ,11,70.29808807373047
202103020407,8.0,オールイズスパーブ,3,69.7220687866211
202103020408,8.0,タイフォン,12,122.74469757080078
202103020408,9.0,バガン,10,122.56914520263672
202103020408,5.0,ミッキーパンチ,2,121.70826721191406
202103020408,15.0,ロックオンエイム,15,123.649658203125
202103020408,10.0,ブルームラッシュ,3,121.77993774414062
202103020408,6.0,カフジアスール,8,122.29210662841797
202103020408,12.0,スプリッツァー,6,121.86089324951172
202103020408,3.0,シンシアリダーリン,7,122.15083312988281
202103020408,4.0,カトゥルスフェリス,4,121.78985595703125
202103020408,2.0,ロジローズ,9,122.56620788574219
202103020408,14.0,ダノンセレスタ,1,121.63016510009766
202103020408,7.0,ウインリブルマン,13,122.80021667480469
202103020408,1.0,サトノディーバ,16,123.82308197021484
202103020408,13.0,レベンディス,5,121.83069610595703
202103020408,16.0,ビオグラフィア,11,122.6812973022461
202103020408,11.0,シゲルオテンバ,14,123.09676361083984
202103020409,2.0,テオドラ,14,70.88800048828125
202103020409,14.0,コスモクウェンチ,1,69.91020965576172
202103020409,9.0,キラメキ,15,70.89684295654297
202103020409,4.0,メイショウゼッケイ,10,70.30168914794922
202103020409,8.0,ナムラボス,3,70.09735107421875
202103020409,15.0,カップッチョ,6,70.12870788574219
202103020409,11.0,ドナテッラ,11,70.47457885742188
202103020409,12.0,ジョーミニスター,13,70.83032989501953
202103020409,13.0,キョシンタンカイ,4,70.11915588378906
202103020409,6.0,アテンフェアリー,2,69.97027587890625
202103020409,1.0,ネオトリニティー,16,70.94060516357422
202103020409,5.0,ナリタウルフ,5,70.1223373413086
202103020409,16.0,ニシノミズカゼ,12,70.68898010253906
202103020409,10.0,ルンルンキャット,7,70.1377944946289
202103020409,7.0,ユウファースト,9,70.25130462646484
202103020409,3.0,キズナビーム,8,70.14306640625
202103020410,15.0,ウインマーベル,8,70.82221221923828
202103020410,14.0,ニシノレバンテ,4,70.7927017211914
202103020410,6.0,ブランデーロック,5,70.81208801269531
202103020410,2.0,ショウナンマッハ,7,70.82120513916016
202103020410,7.0,カイカノキセキ,1,70.71381378173828
202103020410,4.0,アイムファイン,13,70.93122863769531
202103020410,5.0,リトス,15,70.96800994873047
202103020410,3.0,ポメランチェ,14,70.9415512084961
202103020410,10.0,ユキヤナギ,9,70.83592987060547
202103020410,13.0,ドリップ,3,70.78819274902344
202103020410,8.0,ボンクラージュ,10,70.8384017944336
202103020410,1.0,ミツカネムーン,11,70.88638305664062
202103020410,12.0,ソリッドグロウ,12,70.93060302734375
202103020410,9.0,エシェロン,6,70.81403350830078
202103020410,16.0,ミミグッド,16,70.99897003173828
202103020410,11.0,ラインアルテア,2,70.75659942626953
202103020411,8.0,パンサラッサ,15,121.74304962158203
202103020411,12.0,ヒュミドール,7,121.47029876708984
202103020411,10.0,アラタ,14,121.70926666259766
202103020411,9.0,ステイフーリッシュ,1,120.13371276855469
202103020411,11.0,エフェクトオン,5,121.36981964111328
202103020411,4.0,ヴァンケドミンゴ,6,121.434326171875
202103020411,15.0,フェアリーポルカ,16,121.76689147949219
202103020411,14.0,マイネルファンロン,3,121.04351043701172
202103020411,13.0,バイオスパーク,4,121.14811706542969
202103020411,6.0,サトノエルドール,9,121.53853607177734
202103020411,7.0,モズナガレボシ,12,121.64471435546875
202103020411,1.0,ゴールドギア,2,120.9382095336914
202103020411,5.0,ディアンドル,11,121.63138580322266
202103020411,3.0,ブラヴァス,8,121.52306365966797
202103020411,16.0,コントラチェック,13,121.67848205566406
202103020411,2.0,ココロノトウダイ,10,121.61165618896484
202103020412,14.0,パワポケプリメーロ,7,107.99333190917969
202103020412,12.0,オンザライン,13,108.82613372802734
202103020412,11.0,スマートアリエル,9,108.42405700683594
202103020412,3.0,エクレルシー,15,108.88750457763672
202103020412,5.0,ノーチラス,8,108.02701568603516
202103020412,13.0,ベルジュネス,2,107.76181030273438
202103020412,2.0,テイエムホイッスル,3,107.90208435058594
202103020412,1.0,ヴィクトリオーソ,5,107.95487213134766
202103020412,10.0,アンクラウデッド,10,108.73593139648438
202103020412,9.0,コンソレーション,11,108.78692626953125
202103020412,15.0,メイショウフォイル,6,107.98484802246094
202103020412,7.0,コスモオリ,4,107.93819427490234
202103020412,6.0,シンヨモギネス,12,108.79576873779297
202103020412,8.0,レオアルティメット,1,107.2421875
202103020412,4.0,ピクトルテソーロ,14,108.88733673095703
202105050501,1.0,アーサーテソーロ,1,81.63725280761719
202105050501,11.0,プリーチトヤーン,2,81.7098388671875
202105050501,8.0,リオンラファール,4,81.80408477783203
202105050501,3.0,オーロラアーク,13,82.1104736328125
202105050501,13.0,デュアルパーパス,10,82.02401733398438
202105050501,4.0,ナンデフェスティヴ,3,81.77714538574219
202105050501,14.0,トキメキナイト,12,82.09007263183594
202105050501,10.0,ジャスティンパワー,5,81.82395935058594
202105050501,9.0,キタノロッキー,16,82.47314453125
202105050501,6.0,ヤマトコウセイ,9,81.99581909179688
202105050501,15.0,サンマルソムニア,8,81.97757720947266
202105050501,5.0,ニシノアリオト,11,82.06794738769531
202105050501,7.0,ホワイトレディ,14,82.26421356201172
202105050501,16.0,シンギングワールド,7,81.94921112060547
202105050501,2.0,チョウジュクムスメ,6,81.89070129394531
202105050501,12.0,ドゥラヴォーグ,15,82.44762420654297
202105050502,12.0,ジュンブロッサム,5,123.19451141357422
202105050502,11.0,ローシャムパーク,7,123.20693969726562
202105050502,8.0,ユイノゴトク,3,123.1112289428711
202105050502,1.0,ルージュリナージュ,13,123.69316864013672
202105050502,14.0,エールトゥヘヴン,8,123.21995544433594
202105050502,3.0,ブランショセット,1,123.05287170410156
202105050502,9.0,マイネルシーマー,4,123.1237564086914
202105050502,7.0,タフトテソーロ,10,123.33109283447266
202105050502,10.0,ソリダリティ,9,123.23859405517578
202105050502,13.0,ショーンヘイティ,6,123.19718170166016
202105050502,5.0,ウイングラドナス,2,123.0739517211914
202105050502,6.0,スケサンカクサン,14,124.41478729248047
202105050502,4.0,ブーガルー,12,123.50421905517578
202105050502,2.0,マイネルストーク,11,123.3415756225586
202105050503,8.0,デアノヴァ,4,101.57125854492188
202105050503,16.0,リトルポピー,12,101.90506744384766
202105050503,15.0,レヴール,2,101.53866577148438
202105050503,9.0,スマイルオンミー,13,101.9159927368164
202105050503,10.0,クインズジョイフル,3,101.5447006225586
202105050503,7.0,ノアチェリー,1,101.3741683959961
202105050503,1.0,エディッタ,15,102.36788177490234
202105050503,13.0,トレーネ,16,102.6406478881836
202105050503,4.0,ベアビリーブ,6,101.58768463134766
202105050503,6.0,チムドンドン,9,101.68919372558594
202105050503,3.0,キョウエイパーリオ,5,101.57469177246094
202105050503,2.0,セイウンコチョウ,11,101.83737182617188
202105050503,5.0,ジェネラルウィル,14,102.28353881835938
202105050503,11.0,ウルオイ,8,101.64071655273438
202105050503,14.0,サンデンガンバレ,7,101.62858581542969
202105050503,12.0,スカイエメラルド,10,101.71878051757812
202105050504,3.0,ジョンソンテソーロ,13,89.09092712402344
202105050504,5.0,オモイソメル,10,89.05339050292969
202105050504,15.0,タイセイトリガー,3,88.67937469482422
202105050504,13.0,パーチル,8,88.77494812011719
202105050504,11.0,パイツィーレン,2,88.64140319824219
202105050504,16.0,パンタナル,16,89.31966400146484
202105050504,4.0,グラットンラッシー,4,88.6816635131836
202105050504,9.0,アイアムラベンダー,11,89.0675277709961
202105050504,6.0,フロールシュタット,1,88.50749206542969
202105050504,12.0,ペイシャワキア,7,88.76734161376953
202105050504,8.0,コネイブル,9,89.00096130371094
202105050504,1.0,イデアファイブ,5,88.6983642578125
202105050504,7.0,ヴォーグノヤイバ,6,88.7427978515625
202105050504,14.0,ルーマニアンウルフ,12,89.08250427246094
202105050504,10.0,セキテイジュウオー,14,89.1400146484375
202105050504,2.0,ケントゥリア,15,89.2007064819336
202105050505,4.0,シークルーズ,8,97.37846374511719
202105050505,15.0,フィールシンパシー,11,97.39628601074219
202105050505,7.0,ホーリーエンブレム,1,97.10891723632812
202105050505,12.0,ローズタルト,14,97.5207748413086
202105050505,2.0,タッカーシルバー,3,97.2652359008789
202105050505,10.0,クインズステラ,10,97.38462829589844
202105050505,1.0,ケカリネイアウ,4,97.285888671875
202105050505,9.0,ハートディザイア,12,97.48504638671875
202105050505,13.0,ヴェラメンテ,7,97.37356567382812
202105050505,14.0,ラヴィアムール,9,97.38285827636719
202105050505,5.0,トルヴァルツァー,13,97.4924545288086
202105050505,8.0,ハイエスティーム,2,97.2007064819336
202105050505,6.0,トーセンシベール,5,97.3035888671875
202105050505,3.0,シラセ,6,97.3563232421875
202105050505,11.0,ホイットニー,15,97.69329071044922
202105050506,9.0,デュガ,9,84.03058624267578
202105050506,3.0,モンタナアゲート,8,83.528564453125
202105050506,7.0,エテルナメンテ,4,83.45281219482422
202105050506,5.0,ファロロジー,2,83.34046173095703
202105050506,8.0,ビーオンザマーチ,3,83.37602996826172
202105050506,4.0,ジャズブルース,1,83.08895111083984
202105050506,1.0,シーズアクイーン,6,83.48082733154297
202105050506,6.0,シナモンロール,5,83.47549438476562
202105050506,2.0,キラーティー,7,83.50960540771484
202105050507,4.0,アポロティアモ,8,86.18191528320312
202105050507,10.0,シャークスポット,15,87.22571563720703
202105050507,14.0,ディスモーメント,2,85.48555755615234
202105050507,1.0,バーンパッション,6,86.11476135253906
202105050507,2.0,マイナーズライト,11,86.56159973144531
202105050507,12.0,ミツカネプリンス,4,86.08421325683594
202105050507,15.0,アキノスマート,10,86.34513092041016
202105050507,13.0,ロードレイライン,14,87.20492553710938
202105050507,6.0,ハコダテブショウ,13,87.1347427368164
202105050507,16.0,ニシノダンテ,3,85.52521514892578
202105050507,11.0,コールドターキー,1,85.34868621826172
202105050507,5.0,ヴェッツラー,9,86.24826049804688
202105050507,9.0,ブルースコード,16,87.45401763916016
202105050507,7.0,レジリエンスブルー,5,86.11107635498047
202105050507,3.0,エヴァン,7,86.11947631835938
202105050507,8.0,カフェアヴニール,12,87.09529113769531
202105050508,1.0,セプタリアン,1,207.62127685546875
202105050508,2.0,キャプテンペリー,4,208.04376220703125
202105050508,10.0,ハルクンノテソーロ,10,208.1828155517578
202105050508,3.0,シャンボールナイト,2,207.96279907226562
202105050508,8.0,アースドラゴン,7,208.0720977783203
202105050508,4.0,シンキングダンサー,12,210.76478576660156
202105050508,5.0,ハルキストン,5,208.04690551757812
202105050508,12.0,クイックファイア,8,208.08489990234375
202105050508,6.0,ペガーズ,11,208.2190704345703
202105050508,9.0,ビルジキール,6,208.06459045410156
202105050508,7.0,クライムメジャー,3,207.9979248046875
202105050508,11.0,ニシノベイオウルフ,9,208.16558837890625
202105050509,5.0,キタノヴィジョン,6,134.06837463378906
202105050509,11.0,マテンロウスパーク,7,134.14810180664062
202105050509,8.0,ヴィアメント,14,134.6336669921875
202105050509,9.0,ペルセウスシチー,9,134.22625732421875
202105050509,12.0,テトラルキア,3,133.23341369628906
202105050509,10.0,テリオスベル,15,134.7377471923828
202105050509,14.0,ダッチマン,13,134.4309539794922
202105050509,16.0,ヴィジョンオブラヴ,2,133.13961791992188
202105050509,2.0,ダノングロワール,10,134.29397583007812
202105050509,7.0,リキサンダイオー,1,132.96206665039062
202105050509,6.0,モルタル,8,134.20465087890625
202105050509,15.0,ハンメルフェスト,12,134.4019317626953
202105050509,13.0,ウインダークローズ,11,134.31092834472656
202105050509,4.0,ロジティナ,4,133.36627197265625
202105050509,3.0,アルコレーヌ,16,134.77513122558594
202105050509,1.0,ヒーリングマインド,5,133.96578979492188
202105050510,2.0,ゴールデンシロップ,17,95.2789535522461
202105050510,1.0,リッケンバッカー,15,95.25005340576172
202105050510,3.0,ランドオブリバティ,16,95.27873992919922
202105050510,4.0,クロノメーター,10,94.4581298828125
202105050510,5.0,サトノフウジン,9,94.4175033569336
202105050510,7.0,シュヴァリエローズ,14,95.1748046875
202105050510,6.0,フォッサマグナ,7,94.29193115234375
202105050510,16.0,クロンターフ,13,95.11848449707031
202105050510,17.0,シンハリング,8,94.39309692382812
202105050510,8.0,ハイアーグラウンド,1,94.05262756347656
202105050510,14.0,セリユーズ,3,94.13545227050781
202105050510,12.0,オールイズウェル,4,94.22378540039062
202105050510,9.0,ウイングレイテスト,12,94.51408386230469
202105050510,11.0,ボーダーオブライフ,2,94.09200286865234
202105050510,10.0,アドマイヤスコール,6,94.28350067138672
202105050510,15.0,インテンスライト,5,94.2607421875
202105050510,13.0,ラインハイト,11,94.47274780273438
202105050511,1.0,イクイノックス,3,110.33195495605469
202105050511,3.0,アサヒ,9,110.38945007324219
202105050511,2.0,テンダンス,4,110.34503936767578
202105050511,12.0,ダンテスヴュー,12,111.57963562011719
202105050511,5.0,レッドベルアーム,10,110.4320068359375
202105050511,10.0,アルナシーム,11,110.59886169433594
202105050511,8.0,グランシエロ,1,110.3105697631836
202105050511,9.0,スカイフォール,2,110.32954406738281
202105050511,11.0,テラフォーミング,6,110.3715591430664
202105050511,4.0,トーセンヴァンノ,8,110.37522888183594
202105050511,7.0,デリカテス,7,110.371826171875
202105050511,6.0,ナバロン,5,110.35810089111328
202105050512,12.0,ウインシャーロット,16,95.35743713378906
202105050512,18.0,ディープリッチ,11,95.17755889892578
202105050512,1.0,スリートップキズナ,7,94.9808120727539
202105050512,3.0,ココリホウオウ,8,95.10195922851562
202105050512,17.0,タイニーロマンス,17,95.36368560791016
202105050512,13.0,コスモノート,9,95.15840148925781
202105050512,5.0,コミカライズ,3,94.44085693359375
202105050512,6.0,アルマドラード,13,95.26219940185547
202105050512,8.0,エレボアブランシュ,12,95.24714660644531
202105050512,15.0,シテフローラル,14,95.27021789550781
202105050512,9.0,ルージュアドラブル,18,95.37116241455078
202105050512,4.0,レディードリー,1,94.19267272949219
202105050512,14.0,キュンストラー,15,95.327880859375
202105050512,11.0,トライフォーリアル,4,94.50192260742188
202105050512,2.0,コスモブルーノーズ,6,94.58039855957031
202105050512,10.0,シュルシャガナ,5,94.55149841308594
202105050512,7.0,ハローキャンディ,2,94.40826416015625
202105050512,16.0,アイアンフラワー,10,95.16098022460938
202109050501,1.0,カフジテトラゴン,7,87.95023345947266
202109050501,8.0,ペイシャイシュタル,8,87.98140716552734
202109050501,6.0,レッドアクトゥール,1,87.52933502197266
202109050501,7.0,クロガネ,2,87.64818572998047
202109050501,4.0,ジョウショーヘイロ,13,88.6748275756836
202109050501,3.0,ヴァーチュアス,4,87.82152557373047
202109050501,9.0,シゲルプレミアム,3,87.66246795654297
202109050501,11.0,ヴェクトライズ,5,87.91576385498047
202109050501,13.0,ヒラボクレガシー,6,87.9488525390625
202109050501,2.0,レセダ,12,88.25603485107422
202109050501,5.0,ゼットランポ,9,88.05937194824219
202109050501,10.0,ヤヨイ,11,88.18106079101562
202109050501,12.0,ショウナンナージャ,10,88.1142578125
202109050502,14.0,ダノンピーカブー,2,117.82688903808594
202109050502,8.0,タガノヒモロギ,13,119.07107543945312
202109050502,11.0,ディサイド,12,119.02024841308594
202109050502,9.0,タイキスパルタン,7,117.99925994873047
202109050502,6.0,オブジェダート,6,117.97872161865234
202109050502,4.0,エイカイマッケンロ,5,117.97647857666016
202109050502,5.0,トーホウテンリュウ,4,117.9654541015625
202109050502,1.0,ジューンアマデウス,8,118.02562713623047
202109050502,3.0,プラチナドリーム,3,117.9416732788086
202109050502,12.0,ウッドショック,15,119.2646713256836
202109050502,15.0,ブリヨンカズマ,9,118.4448013305664
202109050502,10.0,サンパティーク,1,117.05986022949219
202109050502,13.0,テイエムヒッサーロ,14,119.23509979248047
202109050502,2.0,クリエースト,11,118.77029418945312
202109050502,7.0,ヒロシクン,10,118.60964965820312
202109050503,11.0,プレヴォール,16,71.52173614501953
202109050503,6.0,ピースキーパー,7,70.8570785522461
202109050503,7.0,フェブサンカラ,11,70.95126342773438
202109050503,10.0,メルヴィル,4,70.8489990234375
202109050503,2.0,ニシノデフィレ,9,70.90554809570312
202109050503,8.0,オーガスタスカイ,14,71.48185729980469
202109050503,9.0,オリンピッカー,2,70.80350494384766
202109050503,3.0,アスターディゴン,1,70.76004791259766
202109050503,13.0,スプラウティング,10,70.92581939697266
202109050503,4.0,ウインクルシャープ,15,71.48973846435547
202109050503,15.0,チアリング,6,70.85594940185547
202109050503,12.0,アルムブラーヴ,8,70.87210083007812
202109050503,5.0,ラムリケティ,13,71.26139831542969
202109050503,14.0,セイルジーピー,3,70.82003021240234
202109050503,1.0,リースタル,5,70.8544692993164
202109050503,16.0,ヤマニンパンタジア,12,71.02363586425781
202109050504,12.0,スタティスティクス,6,109.94656372070312
202109050504,5.0,アカデミー,16,110.62925720214844
202109050504,17.0,スコールユニバンス,1,109.52019500732422
202109050504,15.0,モズネズコ,15,110.37674713134766
202109050504,4.0,アエリーゾ,13,110.00733184814453
202109050504,6.0,サワーホマレー,8,109.95657348632812
202109050504,1.0,エスピリバイオ,4,109.90656280517578
202109050504,7.0,タケトンボ,2,109.80106353759766
202109050504,3.0,ラエール,3,109.87825012207031
202109050504,10.0,アモールファティ,14,110.0419692993164
202109050504,8.0,レモンケーキ,12,109.99604034423828
202109050504,13.0,シルバーペコ,5,109.92896270751953
202109050504,16.0,ウインチャチャ,11,109.990234375
202109050504,18.0,レアレア,7,109.9543685913086
202109050504,11.0,メイショウオオルリ,9,109.95814514160156
202109050504,9.0,タガノクリステル,17,111.15560150146484
202109050504,14.0,モンサンプリーモ,10,109.97703552246094
202109050505,7.0,カイハオン,3,84.27349090576172
202109050505,14.0,ルピナスリード,2,84.25958251953125
202109050505,5.0,アルマイメル,1,84.1796875
202109050505,12.0,シュガーフロート,11,84.63202667236328
202109050505,2.0,ドクターマンボウ,7,84.3946533203125
202109050505,4.0,フラップシグナス,12,84.7536392211914
202109050505,15.0,フィリップスベア,8,84.44218444824219
202109050505,6.0,スピリットサント,4,84.34678649902344
202109050505,11.0,ミキネス,9,84.48088836669922
202109050505,3.0,シルバーブレッド,6,84.38308715820312
202109050505,9.0,モンシュヴァル,5,84.3829574584961
202109050505,10.0,カーソンテソーロ,10,84.5032958984375
202109050505,8.0,ジョードルチェ,15,84.8257064819336
202109050505,13.0,シゲルペガサス,13,84.80223083496094
202109050505,1.0,ユイロンクラウン,14,84.8098373413086
202109050506,8.0,クローズユアアイズ,7,88.5798568725586
202109050506,12.0,ヴォルゴグラード,2,88.30685424804688
202109050506,5.0,ツヴァイシュテルネ,3,88.30982971191406
202109050506,9.0,ダノンレベッカ,8,88.60201263427734
202109050506,3.0,カルディナーレ,12,88.91445922851562
202109050506,7.0,リンドラゴ,9,88.71234893798828
202109050506,2.0,タマモエストレジャ,13,88.91747283935547
202109050506,4.0,テステッソ,4,88.3226089477539
202109050506,6.0,トーホウディアマン,5,88.34876251220703
202109050506,10.0,ホウショウルイーズ,6,88.42577362060547
202109050506,11.0,サウンドヴァージル,11,88.81304931640625
202109050506,13.0,ドンフクリン,1,88.1627197265625
202109050506,1.0,メイショウヨウホウ,10,88.77542877197266
202109050507,4.0,フォレストキャット,10,116.99751281738281
202109050507,10.0,ステイブルアスク,2,115.52937316894531
202109050507,2.0,メリディアン,4,115.65131378173828
202109050507,3.0,ギブミーラブ,9,116.84203338623047
202109050507,6.0,メイショウホタルビ,1,115.52616882324219
202109050507,9.0,バージョンアップ,8,116.81517791748047
202109050507,7.0,サイレントスウープ,5,115.7405014038086
202109050507,8.0,クーファイザナミ,6,115.8935317993164
202109050507,1.0,サトノフィオーレ,3,115.56010437011719
202109050507,5.0,アイリスクォーツ,7,116.79279327392578
202109050508,18.0,アンブレラデート,15,82.87812805175781
202109050508,14.0,ウインアキレウス,14,82.80719757080078
202109050508,12.0,スーパーホープ,12,82.78458404541016
202109050508,16.0,クイーンカピオラニ,8,82.3829574584961
202109050508,8.0,クワイエット,1,81.94499969482422
202109050508,2.0,ミズリーナ,3,82.30316162109375
202109050508,9.0,ヴアーサ,11,82.5634765625
202109050508,10.0,ショウナンガニアン,9,82.5295181274414
202109050508,13.0,ジュストコル,18,83.47410583496094
202109050508,6.0,タツオウカケンラン,4,82.31188201904297
202109050508,11.0,キャロライナリーパ,13,82.79109191894531
202109050508,4.0,ロマネスク,7,82.3683853149414
202109050508,7.0,シュライエン,16,83.0271987915039
202109050508,17.0,リーガルマナー,6,82.35113525390625
202109050508,15.0,タケルジャック,10,82.55548858642578
202109050508,3.0,ブランシェット,2,82.08035278320312
202109050508,5.0,テーオーエルサ,17,83.42481994628906
202109050508,1.0,ルーリング,5,82.31405639648438
202109050509,3.0,アルーブルト,8,116.13633728027344
202109050509,2.0,リリーミニスター,4,115.11947631835938
202109050509,7.0,メイショウハクサン,2,114.88934326171875
202109050509,8.0,ワンダーシエンプロ,7,115.45953369140625
202109050509,6.0,グレートバローズ,3,114.94004821777344
202109050509,4.0,ゼンノジャスタ,1,114.82837677001953
202109050509,1.0,マーブルサニー,6,115.18707275390625
202109050509,5.0,レッドエランドール,5,115.17860412597656
202109050510,11.0,テーオーロイヤル,9,148.2686767578125
202109050510,9.0,ニホンピロスクーロ,10,148.2725067138672
202109050510,4.0,エドノフェリーチェ,11,148.2836151123047
202109050510,7.0,サウンドバーニング,3,147.47315979003906
202109050510,5.0,レティキュール,7,147.9199676513672
202109050510,2.0,タイセイモナーク,6,147.77383422851562
202109050510,8.0,スヴァルナ,4,147.51376342773438
202109050510,3.0,エヒト,8,147.99212646484375
202109050510,10.0,ジョウショームード,5,147.76268005371094
202109050510,1.0,エクセレントミスズ,1,147.36090087890625
202109050510,6.0,ウォーターパルフェ,2,147.45372009277344
202109050511,8.0,ラーゴム,15,122.78416442871094
202109050511,12.0,ボッケリーニ,12,121.49827575683594
202109050511,10.0,プレシャスブルー,1,120.83890533447266
202109050511,15.0,ファルコニア,14,121.8176040649414
202109050511,3.0,アドマイヤポラリス,8,121.39559936523438
202109050511,16.0,ダノンマジェスティ,3,120.99504852294922
202109050511,4.0,メイショウオーパス,2,120.95922088623047
202109050511,5.0,コスモカレンドゥラ,6,121.36180114746094
202109050511,9.0,ベレヌス,13,121.62300872802734
202109050511,11.0,アトミックフォース,9,121.39888763427734
202109050511,13.0,シフルマン,10,121.41056823730469
202109050511,2.0,アールスター,4,121.02904510498047
202109050511,7.0,マイネルサーパス,7,121.38040161132812
202109050511,14.0,マイネルフラップ,11,121.46422576904297
202109050511,6.0,グレンガリー,5,121.05696868896484
202109050511,1.0,ウインアグライア,16,122.84224700927734
202109050512,9.0,エイシンバッカス,7,72.98387145996094
202109050512,6.0,スリーピート,10,73.034912109375
202109050512,8.0,ピナクルズ,3,72.17023468017578
202109050512,5.0,ダンシングサンダー,5,72.92638397216797
202109050512,3.0,ハニエル,8,72.98816680908203
202109050512,13.0,ヴァガボンド,14,74.0890884399414
202109050512,10.0,アストロノーティカ,1,72.06338500976562
202109050512,7.0,スズカゴーディー,2,72.08822631835938
202109050512,14.0,カレンリズ,12,73.28551483154297
202109050512,4.0,ショウナンバサロ,13,74.0047607421875
202109050512,16.0,ピュアブリス,15,74.09074401855469
202109050512,11.0,リフタスフェルト,4,72.82938385009766
202109050512,2.0,テーオーマルクス,9,72.98957061767578
202109050512,15.0,フチサンメルチャン,6,72.95343017578125
202109050512,1.0,スイートアリエス,16,74.561767578125
202109050512,12.0,マリスドランジュ,11,73.23219299316406
202103020501,13.0,ビナホイアン,1,110.69313049316406
202103020501,14.0,インブリウム,13,111.98334503173828
202103020501,5.0,チュウワエース,5,110.88789367675781
202103020501,15.0,コスモガラクシア,8,110.95470428466797
202103020501,11.0,スタローン,6,110.92893981933594
202103020501,8.0,イーサンアイ,12,111.53425598144531
202103020501,10.0,アナザータレント,4,110.87226104736328
202103020501,2.0,ニホンピロナッシュ,7,110.94425201416016
202103020501,9.0,トニーロマンス,9,111.1093521118164
202103020501,1.0,トランザム,2,110.81218719482422
202103020501,12.0,デエスデュヴァン,11,111.17353057861328
202103020501,4.0,タマワープスピード,3,110.83586883544922
202103020501,3.0,ライトストリーム,15,112.38945770263672
202103020501,6.0,ゲンパチラブハート,10,111.14562225341797
202103020501,7.0,ヴィヴィッドパール,14,112.04546356201172
202103020502,3.0,トーアエレクトロン,11,108.6956787109375
202103020502,12.0,トーアシオン,2,107.76472473144531
202103020502,2.0,アイアムイチリュウ,3,107.94668579101562
202103020502,1.0,シェーン,8,108.47103118896484
202103020502,11.0,キングスバレイ,1,107.45555114746094
202103020502,10.0,デルマタモン,13,109.0465087890625
202103020502,15.0,ゴスホーククレスト,10,108.60482025146484
202103020502,8.0,サイモンポーリア,15,109.74229431152344
202103020502,6.0,スウェアー,4,108.01283264160156
202103020502,5.0,シャンボールロッソ,9,108.48985290527344
202103020502,13.0,バーニングソウル,7,108.36285400390625
202103020502,4.0,スズカサウスソング,6,108.3390121459961
202103020502,7.0,チャーチャンテン,14,109.52940368652344
202103020502,9.0,テーオーアングル,12,108.90911865234375
202103020502,14.0,スレプトン,5,108.10527038574219
202103020503,7.0,ウインバグース,1,110.40855407714844
202103020503,12.0,オーロロッソ,14,110.84660339355469
202103020503,14.0,カンティプール,10,110.69442749023438
202103020503,8.0,マイネルカグラ,2,110.43724822998047
202103020503,1.0,ヴィブラツィオーネ,12,110.78070831298828
202103020503,15.0,ベガスバケーション,7,110.61239624023438
202103020503,2.0,エクセレントマン,3,110.45603942871094
202103020503,4.0,ブルーゲート,8,110.62661743164062
202103020503,3.0,カガギムレット,15,111.81429290771484
202103020503,11.0,フォルトゥナ,5,110.58719635009766
202103020503,6.0,ヴィオレントアズル,9,110.67784881591797
202103020503,9.0,ヨドノマックス,13,110.8072738647461
202103020503,13.0,サルサロッサ,16,111.88551330566406
202103020503,5.0,ピースオブマインド,6,110.5874252319336
202103020503,10.0,グレナデンシロップ,11,110.71609497070312
202103020503,16.0,タイムトゥゴー,4,110.53768157958984
202103020504,6.0,セリノーフォス,13,71.42054748535156
202103020504,4.0,ネレイド,14,71.4873275756836
202103020504,14.0,エンジェルシリカ,5,70.87187194824219
202103020504,12.0,カレンブルーローズ,16,71.60163116455078
202103020504,16.0,コスモサルム,3,70.84584045410156
202103020504,11.0,アリススプリングス,12,71.35225677490234
202103020504,8.0,デアリングヒューズ,1,70.81819915771484
